TRAVEL_ID,POI_ID,POI_NM
d_d000909,POI01000000CP83GO,춘심이네
d_d005149,POI01000000BSCGYP,서귀포시공영주차장
d_d008211,POI01000000C4KARX,청구빌라가동
a_a002823,POI01000000C4MBX6,어반리더스아파트101동
d_d010617,POI010000006VUD04,사계리새마을금고
d_d000341,POI01000000905IVN,류차이
d_d002816,POI01000000EG3SK5,제주드림타워복합리조트
b_b000606,POI01000000B0YA1G,EXOIL하남방향
d_d001232,POI01000000C9KEL0,다솜빌라
d_d003519,POI01000000ALHNHC,발리렌트카
a_a003610,POI01000000BSESY3,송도센트럴파크푸르지오시티A
d_d004905,POI0100000070JU1H,동대구역
d_d006063,POI01000000CDA88B,모살밭휴게소
b_b001015,POI01000000CLE03A,서울상회
d_d000463,POI01000000BSCGYP,서귀포시공영주차장
d_d007014,POI01000000B3202E,메가리조트
d_d001275,POI010000006VWNAQ,동문시장고객지원센터
d_d000161,POI01000000EG7PBX,제주신라호텔
d_d003040,POI01000000BS5QE8,왕십리역
d_d002096,POI010000006W79ES,퍼시픽랜드
d_d009942,POI01000000EBRRFI,이호테우해수욕장
d_d002494,POI01000000B34WKU,레드캡렌터카
d_d010180,POI01000000CB6HX3,근화삼학베아채101동
c_c001254,POI01000000B38Q6E,SOLBEACH진도
c_c002769,POI010000006YD23I,윈드빌가족호스텔
d_d007602,POI010000006VVNHW,(주)하나렌트카
d_d000956,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d001391,POI010000006W0VWP,제주도두해수파크펜션
d_d004780,POI010000006W5ZUW,라마다앙코르서귀포호텔
b_b000348,POI010000006VNICE,일스킨케어
d_d004730,POI010000006VSVBV,협재회관
d_d002503,POI01000000C11VV0,새강화성동탄휴먼시아5단지아파트/511동
d_d007809,POI01000000ALBFBS,카멜리아힐
d_d000022,POI01000000BZ1J7X,코델리아리조트
a_a012491,POI01000000BXU4UW,옥구공원운동장
d_d012412,POI01000000EHGEH2,제주신화월드테마파크
d_d012367,POI01000000B30ITL,서귀포농업기술센터
d_d000484,POI01000000BZ1T77,산방산온천
d_d010383,POI010000006VVRVE,오렌지트리호텔
d_d001624,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d010305,POI0100000078QEHW,보롬코지펜션
d_d007393,POI01000000B314AP,우림랜드
d_d001215,POI01000000B31Y5E,오설록티뮤지엄
d_d009265,POI01000000E8720R,충혼묘지
d_d006715,POI01000000B32KEA,제주스테이호텔
d_d010203,POI01000000B2ZOXT,룸엣155펜션
d_d000142,POI01000000904UX0,오조마을돌담쉼팡
d_d010521,POI010000006VWMBQ,동문시장
c_c003292,POI01000000BWU4JK,함평나비휴게소(무안방향)
d_d012285,POI01000000BZ216F,정방폭포
d_d010193,POI01000000BZ1V24,서부소방서영어교육도시119센터
d_d005208,POI010000006VSCQR,일조민박
d_d007761,POI01000000EHG9GW,성산일출봉
c_c002512,POI010000006VO9VP,통영실내수영장
d_d004738,POI01000000ALD37E,삼양동해녀탈의장
d_d004817,POI01000000B338RC,제일공영주차장빌딩
c_c002769,POI010000006YDBI6,진남통증의학과의원
b_b001806,POI01000000C5CY7U,힐링타운1차101동
d_d003608,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d007611,POI01000000B3576S,수목원테마파크
d_d000268,POI01000000EHG23C,SONOBELLE
c_c001107,POI01000000BZYLQF,팜카밀레허브농원
d_d001691,POI01000000B31YMV,핀크스골프클럽
d_d000018,POI010000006VUWE1,쉬젠
d_d002267,POI01000000DMBJE3,계룡대품안마을아파트
d_d000996,POI01000000EHGEI3,제주신화월드테마파크
d_d007799,POI01000000BZ1N4Y,라온더마파크
d_d007038,POI01000000ALA6PW,호텔썬비치
d_d006122,POI010000006W0H2H,에코랜드테마파크
d_d000152,POI01000000C31OZZ,극동아파트/3동
d_d000236,POI01000000EG7U8Z,새별헤이요목장
d_d001993,POI01000000ALDR2X,제주백화점
d_d004464,POI010000006VSCQR,일조민박
d_d004203,POI01000000EBRYW6,중문색달해수욕장
d_d000874,POI01000000BSCF0Q,리즈펜션난잡판
b_b000187,POI010000006M7KO3,세신빌딩
d_d002103,POI010000006W8FH2,팜비치
d_d007523,POI01000000ALDPB4,서프라이즈테마파크
c_c003767,POI010000006YCGE6,(주)여수명가
d_d001927,POI01000000AMGA5N,한화리조트용인
d_d007848,POI01000000C069VI,현대아파트
d_d007019,POI01000000BZ1T77,산방산온천
d_d007570,POI01000000BSCMVS,메종글래드제주호텔
d_d001350,POI01000000B31Y5E,오설록티뮤지엄
d_d001699,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d010436,POI01000000C2IBIL,부영사랑으로/107동
d_d007629,POI01000000BSCH1T,엠스테이호텔제주
d_d005922,POI01000000E862RH,제주조각공원버스정류장
d_d002402,POI01000000B3517N,HOTELSIRIUS
d_d005005,POI01000000B30ISK,(주)원남
d_d000538,POI010000006VVFU1,HOTELTOPISLAND
d_d001340,POI01000000BZ1I7W,세화해수욕장
d_d005922,POI01000000ALB3HM,아지레스턴스호텔
d_d004865,POI01000000ALD37E,삼양동해녀탈의장
d_d002406,POI01000000EG7U8Z,새별헤이요목장
d_d008058,POI010000006K7PWE,서울숲IT캐슬
d_d000664,POI010000006VWQWF,한나스테이
d_d001678,POI01000000BSCMVS,메종글래드제주호텔
d_d000878,POI010000006W79GU,제주국제평화센터
d_d002566,POI01000000BG6JP1,밀려오는파도소리펜션
a_a003719,POI01000000C2ZH8Y,청당코오롱하늘채아파트/104동
d_d001514,POI010000006W0IS8,제주세계자연유산센터
d_d002994,POI010000006N8EOZ,경기도박물관
d_d002624,POI01000000BSCLHD,한담애넘이펜션
d_d010207,POI01000000EHG9GW,성산일출봉
d_d001624,POI01000000ALA0JK,빅토르힐리조트클럽하우스
d_d000170,POI01000000BZ11FN,붉은오름자연휴양림
d_d002069,POI0100000078P5GL,목포구등대
d_d006312,POI0100000078LCNV,casa블루
c_c000594,POI01000000EFMKB6,스카이타워전망대
d_d002476,POI010000006VVT6R,롯데렌트카
d_d009931,POI010000006GHGXC,연세대학교/1식당
d_d001167,POI01000000BSFJHE,바다반점
d_d000366,POI01000000CMDQA7,GS25제주정방폭포점
d_d000185,POI01000000BZ1Z39,천지연폭포
d_d000920,POI01000000EG4431,시쓰테이호텔
a_a010468,POI01000000DML1N4,철산레미안자이아파트/경비실
d_d009464,POI01000000668EWQ,하이레지던스
c_c002492,POI01000000C583AY,스위트빌
d_d009496,POI01000000CDAK1G,천백고지휴게소
d_d001833,POI01000000EG8TQH,THEWEHOTEL
d_d000950,POI010000006W8N81,해비치호텔앤리조트
d_d001618,POI01000000BSCIMF,THECLOUDHOTEL
b_b004897,POI010000006VRI6C,도장포펜션
d_d002801,POI01000000B31A6R,도체비낭게스트하우스
c_c001916,POI01000000EFNTSX,디아크리조트히든호텔동
d_d001835,POI01000000B32ETJ,제주마실펜션
d_d012399,POI01000000C9HFDQ,매일조아라아파트101동
b_b000993,POI01000000DQOGFI,낙동강오리알
d_d002223,POI01000000B31U8D,납읍목장
d_d002782,POI01000000BSCGYP,서귀포시공영주차장
a_a003763,POI010000006GE6Z1,꽃게와낙지
d_d000239,POI01000000EFZ5XQ,해광샹그릴라센트럴337
a_a010014,POI01000000C1MEMV,서울숲I.PARK아파트/101동
d_d001541,POI01000000ALBYAA,방림원
d_d010484,POI01000000EG3SK5,제주드림타워복합리조트
d_d010183,POI01000000C0FX4O,두산위브트레지움/105동
d_d003409,POI01000000C9KN2Q,진평연립다동
d_d012236,POI01000000ALH5JW,Dukstay
d_d003977,POI01000000B341CR,SONOBELLE
d_d001832,POI01000000EHG9GW,성산일출봉
d_d007870,POI010000006VVY9Z,미래컨벤션센터
b_b000462,POI010000006VPB2Z,한산도이충무공유적지
c_c005490,POI01000000C196NB,숲속마을5단지풍동아이파크아파트/507동
d_d003442,POI010000006VVFY5,충실교회
d_d001041,POI0100000078RS93,샐리스제주호텔
d_d012254,POI01000000B3084M,OCEANTREE
d_d002562,POI01000000C6VEI5,미라벨2동
d_d012315,POI01000000C2AL5A,라온프라이빗에듀/103동
d_d004138,POI010000006HPSSS,노니모텔
b_b010862,POI01000000B7830P,복곡매표소
d_d001060,POI01000000BSCMVS,메종글래드제주호텔
d_d000372,POI010000008ZTK9P,돈사돈
d_d001894,POI0100000078QMUH,한동미술관
d_d010592,POI010000006VWNAQ,동문시장고객지원센터
b_b003951,POI01000000C1ZDYJ,힐스테이트김해아파트/110동
d_d001881,POI0100000078KTTH,맬록게스트하우스
d_d005501,POI0100000078PX63,엠브리지1971
d_d002634,POI01000000B8PAV9,망포교회
d_d006189,POI01000000E86UUC,1100고지버스정류장
d_d000699,POI010000006W37T1,라자아일랜드빌딩A동
d_d001515,POI01000000BSCGYP,서귀포시공영주차장
d_d002091,POI010000006VUBJL,미리내랜탈하우스
d_d002341,POI01000000C0J2KD,효성아파트
d_d006312,POI01000000B32RZ2,글로리모텔
d_d000797,POI010000006W7KTI,김상운비뇨기과의원
d_d001350,POI0100000078LI3H,호텔BnB
d_d002181,POI01000000EG57XZ,시민빌딩
d_d001846,POI010000006W7N5X,이중섭미술관
d_d006209,POI0100000078CNCM,건봉빌딩
d_d004425,POI010000006W2J5O,호남향우회관
d_d010186,POI01000000C5YCH4,검암파크빌
d_d001147,POI01000000BZ1OFA,명월리백난아기념관
c_c000751,POI01000000B397KA,운림산방
d_d010344,POI01000000BSCGA1,감귤박물관
d_d009840,POI010000006VVGIQ,용두암공영주차장
d_d006312,POI0100000078LCNV,casa블루
a_a011501,POI01000000C7YW4D,우광타운573
d_d000161,POI0100000078IPWE,호텔노블리아
d_d010177,POI01000000EBRRFI,이호테우해수욕장
d_d000103,POI01000000902AL2,카페후후
c_c006707,POI01000000B2MPJ3,여남초유송분교장폐교
b_b000271,POI01000000AMOA2S,거제시농업개발원
d_d004845,POI010000006BIPZJ,신비섬펜션
d_d001675,POI01000000BSCH1T,엠스테이호텔제주
d_d001579,POI01000000B33HVP,절물휴양림
d_d000206,POI01000000CYWPI9,수웨기
d_d001367,POI01000000BSCGYP,서귀포시공영주차장
d_d001232,POI01000000EBRPYZ,곽지해변
d_d002275,POI01000000BZ165I,용담공원
d_d003131,POI01000000EHG9GW,성산일출봉
b_b010862,POI01000000BSKWO3,갯내음손칼국수&보쌈
d_d010447,POI01000000ALBFBS,카멜리아힐
c_c000965,POI0100000072CHB9,전주부채문화관
d_d001434,POI01000000AL9VOJ,캠파제주캠핑장
d_d004391,POI01000000ALBFBS,카멜리아힐
d_d000323,POI010000006W7EXG,새연교안내소
d_d000516,POI01000000EG91RR,쌍둥이횟집
d_d000347,POI01000000BZ29J0,제주금호리조트
d_d007778,POI010000006W53V1,서귀포자연휴양림관리사무소
d_d009967,POI01000000EHG9GW,성산일출봉
d_d003747,POI01000000B19IWV,김포함상공원
b_b002960,POI010000006VOKBG,목화장
d_d001458,POI01000000BSCMVS,메종글래드제주호텔
d_d009000,POI010000006VVWJ7,우신장모텔
b_b000462,POI01000000BSL6A0,통영항여객선터미널
d_d009315,POI01000000EG8G3H,세키이아제주어학원
d_d002328,POI010000006VWMBQ,동문시장
d_d005992,POI01000000C059DZ,청주시외버스터미널
d_d010311,POI01000000BZ0J4T,까델아스리조트
c_c000618,POI01000000BZMUUG,근화옥암베아채아파트
d_d004733,POI010000006VYYE7,중앙빌딩
b_b004963,POI01000000EHGQC9,제승당여객선터미널
d_d003212,POI0100000078KLN3,안녕함덕게스트하우스
d_d002450,POI0100000078KLO4,샤워실
d_d009416,POI01000000B30PQP,파라다이스호텔
d_d007129,POI01000000B3572O,한라수목원
d_d001370,POI01000000ALBIRB,9.81파크
b_b004278,POI01000000EBS34K,한려해상국립공원
d_d012336,POI01000000EG90FE,왈종미술관
d_d001456,POI0100000078TIM8,리시온호텔
d_d012470,POI01000000EG90FE,왈종미술관
d_d001904,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d012281,POI01000000ALAE8N,서홍캐슬휘닉스아파트
d_d001641,POI010000006VY7EG,그린모텔
d_d009728,POI010000006W3GGX,퓨어스테이
d_d001861,POI01000000C9I8W3,가현빌리지
d_d007486,POI01000000ALAFGW,1965올레시장54번가
d_d009199,POI01000000ALFVJK,코지네스트
d_d000811,POI01000000B2ZTJK,백사장횟집
d_d002681,POI01000000BXT265,춘천사이클경기장
d_d000849,POI01000000B3517N,HOTELSIRIUS
d_d001909,POI01000000B31FQG,JAY&CHLOE
d_d008242,POI01000000B32MRP,메이즈랜드웰빙한식당
d_d004914,POI01000000BZ1Z39,천지연폭포
d_d004431,POI01000000ALBO7X,제주수월이
d_d009659,POI01000000C9N7KV,블루엘세화
d_d001293,POI010000006W0OL7,제주돌문화공원
d_d001463,POI010000006VVTYJ,호텔R&T
d_d000751,POI01000000BZ1XSW,화순금모래해수욕장
d_d005742,POI01000000ALAW1Y,부영호텔
d_d003913,POI01000000B1RP3R,허브아일랜드
d_d004763,POI0100000078RS93,샐리스제주호텔
d_d002818,POI01000000B31ZGQ,저지문화예술인마을
d_d009073,POI01000000B33S9E,라인호텔
d_d010178,POI01000000B30YAI,약천사종무소
d_d001861,POI010000006W7N5X,이중섭미술관
d_d005087,POI010000006W7Y58,오늘은녹차한잔
d_d004710,POI01000000CAJ6AH,포항코아루블루인시티105동
d_d000291,POI01000000B95T2G,스타즈호텔제주로베로구내
d_d000530,POI0100000078R4X3,제주동문게스트하우스
d_d009139,POI01000000C2APMV,동남서호빌라103동
d_d004747,POI01000000C9P3CL,현빌라
d_d001701,POI01000000B1RP3R,허브아일랜드
c_c007599,POI01000000BSC9BV,아침바다회센터
d_d012376,POI01000000C9KXXV,남진아트빌
d_d000418,POI01000000DLRWZG,현대모비스현대부품대리점
d_d002917,POI01000000B6FU5R,에버랜드스피드웨이
d_d007812,POI01000000C54M9C,대지아트빌B동
d_d001606,POI01000000ALBVGD,제주신화월드테마파크
d_d001193,POI0100000078SKSF,에코렌트카
d_d006007,POI010000006RAH3N,갤러리아백화점
c_c000316,POI01000000DGZ6E8,바이린느
d_d007005,POI01000000C9I5MQ,한라빌라
d_d001785,POI01000000BFXLOS,난지한강공원잔디마당
d_d006731,POI01000000EBRRFI,이호테우해수욕장
d_d006944,POI01000000B33R8C,라마다호텔함덕
d_d000751,POI010000006W76CN,제주중문대포해안주상절리대방문객센터
d_d002428,POI01000000ALDCIY,아침미소목장
d_d002015,POI01000000B307P6,더비비스
c_c003081,POI01000000BSCR79,동산회관민박
d_d006740,POI010000006VUBJL,미리내랜탈하우스
d_d012469,POI01000000BZ1NC6,메가리조트
d_d000669,POI01000000B31AAV,산방산에머물다펜션
d_d003695,POI010000006VVEY4,쿨펫애견미용학원
d_d002288,POI01000000668DZS,호텔앨리스앤트렁크
b_b002840,POI01000000CWSZB6,산청활어
d_d001220,POI01000000BZ1Z39,천지연폭포
a_a000321,POI01000000ALMYBM,JHOUSE
d_d002910,POI01000000AKZEVY,전주역
d_d005620,POI010000006PN2T9,대전정보문화산업진흥원
d_d001643,POI010000006VVTBW,호텔로베로
d_d004450,POI010000006VSCVW,바다풍경
d_d003456,POI01000000B31Y5E,오설록티뮤지엄
b_b002523,POI010000007701DO,홈플러스삼천포점
d_d000084,POI01000000C9HP8V,해모로주택
d_d011298,POI01000000B32K95,조랑말타운승마장
d_d000182,POI01000000B341CR,SONOBELLE
d_d005903,POI010000006W7HUG,BKHOTELJEJU
d_d001662,POI0100000078RXBA,피규어뮤지움제주
d_d007548,POI01000000B33QHK,천마제주쇼핑아울렛
d_d001240,POI01000000ALBVGD,제주신화월드테마파크
d_d000291,POI01000000D5ZAYL,소문난옥돔
d_d001166,POI01000000B34EIA,길가온펜션
d_d002304,POI01000000EBU51L,도들봉공원
d_d003477,POI01000000C9IVNH,남강오렌지카운티103동
d_d000824,POI01000000B3542L,오렌지슈가펜션
d_d005029,POI01000000BUSG09,완도연안여객선터미널
d_d009017,POI01000000B327N6,플레이스
d_d010520,POI01000000B327N6,플레이스
a_a001746,POI01000000C1DS1F,벽산2단지블루밍아파트/204동
d_d000033,POI0100000078R136,제주항연안여객터미널
d_d000289,POI010000006W8N81,해비치호텔앤리조트
d_d000718,POI01000000EHG9GW,성산일출봉
d_d005276,POI01000000BZ8US0,북부시외버스터미널
d_d005089,POI01000000EG99HP,바원S-클래스
d_d002638,POI01000000EBRPYZ,곽지해변
d_d002278,POI01000000EHG9GW,성산일출봉
a_a001102,POI01000000BY7OBB,화도초등학교
d_d006921,POI01000000ALH8Q6,HISive
d_d002450,POI01000000B341CR,SONOBELLE
d_d001547,POI01000000BFXNSY,용산역
d_d001468,POI01000000B327N6,플레이스
d_d010361,POI01000000ALB9GR,셰프와흑돼지
d_d007728,POI01000000B33TU0,산지등대
d_d012443,POI01000000CDA88B,모살밭휴게소
d_d011469,POI01000000BZ1Z39,천지연폭포
d_d001096,POI010000006W7JE2,해맑은치과의원
d_d001380,POI01000000ALB63B,중문관광단지안내소
d_d002384,POI010000006VY9MQ,제주R호텔
b_b001198,POI010000006UYYJB,장유사
d_d000766,POI01000000BZPAUZ,신전해수욕장
d_d002256,POI01000000EBRRFI,이호테우해수욕장
d_d002327,POI010000006VUJ2C,황금미락민박
d_d001475,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d012341,POI01000000E87D57,항몽유적지
d_d004367,POI01000000EHGJ7X,소노캄제주소노호텔앤리조트
d_d009918,POI010000006VVFMT,우방종합건설(주)
d_d000740,POI01000000EG7PBX,제주신라호텔
d_d004712,POI01000000BG0YQB,서울고속버스터미널
d_d004780,POI0100000078KLO4,샤워실
d_d007600,POI01000000BG6R3N,대성농장
d_d004449,POI01000000C9MFBT,리안
b_b000462,POI01000000CR8H0O,도서출판컴스페이스
d_d002304,POI010000006VSDGI,산토리니게스트하우스
d_d006743,POI01000000B31VDJ,마마뜰노블레스아파트
d_d002732,POI01000000B31Y5E,오설록티뮤지엄
d_d003090,POI01000000BG0YQB,서울고속버스터미널
d_d010606,POI01000000CDAEHQ,현대오일뱅크최남단주유소
a_a002963,POI010000006FVI82,롯데마트일산점
d_d004403,POI01000000B31Y5E,오설록티뮤지엄
d_d008066,POI01000000C9PCCU,제주서귀포혁신도시LH3단지아파트101동
d_d000188,POI01000000DC380W,주식회사알프스렌트카
d_d008001,POI01000000BSCIMF,THECLOUDHOTEL
a_a004731,POI0100000075ZBP7,비산1동행정복지센터
d_d004915,POI01000000EG9JHZ,남원농협종합시설
d_d009933,POI01000000EG7TC2,아르떼뮤지엄
d_d001763,POI01000000ALBVGD,제주신화월드테마파크
d_d010505,POI01000000ALAEBQ,체이스호텔더뷰
d_d010215,POI01000000EBRRFI,이호테우해수욕장
d_d010367,POI0100000078KJ2G,봄그리고가을리조트
d_d006977,POI01000000BG6W1Q,휘닉스아일랜드
d_d009480,POI0100000078KLO4,샤워실
d_d005903,POI010000006W7HUG,BKHOTELJEJU
d_d010634,POI01000000EG6N1K,예벤에셀함덕호텔
d_d005446,POI01000000C1JASU,J&C
d_d002774,POI010000006GVOCD,수피아노
d_d000872,POI0100000078R6MU,연희피아노음악교습소
d_d002801,POI01000000CDACW3,GS칼텍스동광주유소
d_d000530,POI010000006VWMBQ,동문시장
d_d009548,POI01000000B31L84,본태박물관
d_d006312,POI0100000078LCNV,casa블루
d_d006351,POI01000000EHGHE2,롯데제주리조트아트빌라스
d_d008026,POI010000006W2CKW,베스트웨스턴가족제주호텔
d_d001699,POI010000006W2FGV,삼해인관광호텔
d_d000884,POI01000000BSCNVT,제주센트럴시티호텔
d_d002687,POI01000000BSCGYP,서귀포시공영주차장
d_d010311,POI01000000BZ0J4T,까델아스리조트
d_d000170,POI01000000D5ZV7F,제주올레냉면(주)제주노형점
b_b002794,POI01000000BYLFKP,이순신순국공원
d_d007859,POI01000000BG76HH,대동약국
d_d001511,POI01000000C2WY37,우신아파트/1동
d_d000441,POI01000000EHG9GW,성산일출봉
d_d008992,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d007474,POI01000000BG00L8,청량리역
d_d003120,POI01000000C1KYF6,반포래미안퍼스티지아파트/119동
d_d001589,POI01000000ALJIXP,SK렌터카
d_d001987,POI01000000ALAW1Y,부영호텔
d_d004285,POI01000000B32AQC,제주해녀박물관
d_d002264,POI01000000BY8EOF,당하푸르지오아파트
d_d007812,POI01000000C54M9C,대지아트빌B동
d_d010195,POI01000000BSCIE7,소이음악학원
d_d003828,POI01000000BYT9X4,봉황역
b_b002655,POI01000000C0M8AC,LIG리가아파트/103동
d_d010496,POI0100000078KLO4,샤워실
d_d002978,POI01000000B32NRQ,서귀포시모구리야영장
